# Info: Core count: 6
# Info: Iterations per experiment: 2000
# Info: Experiments per core pair: 300
# Info: Clock: std::chrono::steady_clock
# Info: Clock period: 1ns
# Info: Clock query overhead: 31ns
# Info: Dummy workload duration: 545666ns
# Info: Dummy workload latency equivalent: 136ns
# Info: t  0 setting QoS class to User Interactive
# Info: t  3 setting QoS class to User Interactive
# Info: t  5 setting QoS class to User Interactive
# Info: t  2 setting QoS class to User Interactive
# Info: t  1 setting QoS class to User Interactive
# Info: t  4 setting QoS class to User Interactive
# Info: New core: 4101, index  0
# Info: New core: 1, index  1
# Info: New core: 3, index  2
# Info: New core: 4100, index  3
# Info: New core: 0, index  4
# Info: New core: 2, index  5
   5,  2,        2,     3,     20.81 ns,  20.81,    2.40 GHz, 2.40,    2.40, 2.40
   5,  2,        2,     3,     21.00 ns,  20.98,    2.40 GHz, 2.40,    2.40, 2.40
   5,  2,        2,     3,     21.16 ns,  21.15,    2.42 GHz, 2.40,    2.42, 2.42
   5,  2,        2,     3,     21.68 ns,  21.67,    2.42 GHz, 2.40,    2.40, 2.40
   5,  2,        2,     3,     20.98 ns,  20.98,    2.42 GHz, 2.40,    2.42, 2.42
   5,  2,        2,     3,     21.65 ns,  21.65,    2.40 GHz, 2.40,    2.40, 2.40
   5,  3,        2,  4100,    111.60 ns, 111.60,    2.40 GHz, 2.40,    3.94, 3.93
   5,  3,        2,  4100,    111.97 ns, 111.98,    2.40 GHz, 2.40,    3.75, 4.00
   5,  3,        2,  4100,    112.45 ns, 112.45,    2.42 GHz, 2.42,    3.94, 3.93
   5,  3,        2,  4100,    111.66 ns, 111.66,    2.40 GHz, 2.42,    4.00, 3.93
   5,  4,        2,     0,     27.72 ns,  27.73,    2.42 GHz, 2.40,    2.38, 2.40
   5,  4,        2,     0,     27.02 ns,  27.02,    2.42 GHz, 2.42,    2.40, 2.40
   5,  4,        2,     0,     26.66 ns,  26.66,    2.42 GHz, 2.42,    2.40, 2.42
   5,  4,        2,     0,     27.42 ns,  27.43,    2.42 GHz, 2.40,    2.40, 2.40
   5,  4,        2,     0,     25.75 ns,  26.59,    2.42 GHz, 2.42,    2.40, 2.40
   5,  4,        2,     0,     20.82 ns,  20.82,    2.40 GHz, 2.42,    2.38, 2.40
   5,  4,        2,     0,     20.75 ns,  20.75,    2.42 GHz, 2.40,    2.40, 2.40
   5,  4,        2,     0,     20.85 ns,  20.86,    2.40 GHz, 2.40,    2.40, 2.40
   5,  4,        2,     0,     20.80 ns,  20.79,    2.40 GHz, 2.40,    2.40, 2.40
   5,  4,        2,     0,     21.67 ns,  21.68,    2.42 GHz, 2.42,    2.40, 2.40
   5,  0,        2,  4101,    119.33 ns, 119.33,    2.40 GHz, 2.40,    3.87, 3.93
   5,  0,        2,  4101,    117.84 ns, 117.84,    2.40 GHz, 2.40,    3.81, 3.94
   5,  0,        2,  4101,    117.71 ns, 117.71,    2.40 GHz, 2.40,    3.87, 3.94
   5,  0,        2,  4101,    118.01 ns, 118.00,    2.40 GHz, 2.42,    3.93, 3.93
   5,  0,        2,  4101,    118.51 ns, 118.50,    2.42 GHz, 2.42,    4.00, 3.94
   5,  0,        2,  4101,    118.39 ns, 118.42,    2.42 GHz, 2.40,    4.00, 3.94
   5,  0,        2,  4101,    121.21 ns, 121.21,    2.40 GHz, 2.42,    4.00, 3.81
   5,  0,        2,  4101,    120.09 ns, 120.10,    2.40 GHz, 2.02,    3.87, 4.00
   3,  4,     4100,     0,    127.64 ns, 127.61,    3.93 GHz, 3.94,    2.40, 2.40
   0,  5,     4101,     2,    116.60 ns, 116.60,    3.87 GHz, 3.94,    2.40, 2.40
   0,  1,     4101,     1,    125.97 ns, 125.97,    3.93 GHz, 3.94,    2.42, 2.38
   0,  1,     4101,     1,    128.44 ns, 128.46,    3.93 GHz, 3.94,    2.40, 2.40
   0,  5,     4101,     2,    117.89 ns, 117.90,    3.94 GHz, 3.93,    2.40, 2.40
   3,  4,     4100,     0,    130.77 ns, 130.78,    3.81 GHz, 3.93,    2.40, 2.42
   4,  3,        0,  4100,    114.54 ns, 114.55,    2.40 GHz, 2.38,    3.87, 3.93
   4,  3,        0,  4100,    114.77 ns, 114.79,    2.42 GHz, 2.40,    3.87, 3.93
   4,  3,        0,  4100,    114.70 ns, 114.69,    2.40 GHz, 2.40,    3.94, 3.87
   4,  3,        0,  4100,    110.90 ns, 110.91,    2.42 GHz, 2.42,    4.00, 3.94
   3,  5,     4100,     2,    143.27 ns, 143.28,    3.93 GHz, 4.00,    2.16, 2.35
   3,  5,     4100,     2,    121.25 ns, 121.25,    3.81 GHz, 4.00,    2.35, 2.38
   3,  5,     4100,     2,    122.76 ns, 122.74,    3.93 GHz, 4.00,    2.35, 0.71
   1,  4,        1,     0,     28.20 ns,  28.19,    2.38 GHz, 2.40,    2.40, 2.40
   1,  4,        1,     0,     27.69 ns,  27.69,    2.42 GHz, 2.40,    2.40, 2.40
   1,  4,        1,     0,     27.35 ns,  27.35,    2.38 GHz, 2.42,    2.40, 2.40
